Site,Simulation,Flux,Daily_corr,Monthly_corr,Yearly_corr
US-Vcm,Prior,GPP,0.8560213994694724,0.8813745590891807,-0.4598038864486651
US-Vcm,Post,GPP,0.8884599697486613,0.9209972328268274,0.5058289836723862
US-Vcm,Prior,NEE,0.597832444873047,0.650108718911169,-0.02305007333538045
US-Vcm,Post,NEE,0.7185220324949662,0.7821239794305963,0.46451206904025744
US-Vcm,Prior,Reco,0.7025614477808647,0.7623224807474397,-0.033084098232320044
US-Vcm,Post,Reco,0.7130129006599085,0.7653155487515632,-0.7042063849489314
US-Vcp,Prior,GPP,0.6243244399432272,0.6498896410591599,0.8452759785924046
US-Vcp,Post,GPP,0.7615214667696871,0.7189878674656224,0.8907371178100081
US-Vcp,Prior,NEE,0.2751054242250629,0.36573835768686824,0.9584057234199682
US-Vcp,Post,NEE,0.4013999451967324,0.424893482682388,0.7189855900479867
US-Vcp,Prior,Reco,0.7488120731740798,0.7040958288511662,0.6456814953714928
US-Vcp,Post,Reco,0.861587362066814,0.7872848857657831,0.8008983522731405
US-Mpj,Prior,GPP,0.546362243357371,0.594962202965232,0.4394980462962331
US-Mpj,Post,GPP,0.8137834189111363,0.836450311519846,0.610535849731887
US-Mpj,Prior,NEE,0.17345981428554932,0.19095537147332556,-0.10204810161389641
US-Mpj,Post,NEE,0.14143984368286822,0.14053262032488967,0.011033370424504363
US-Mpj,Prior,Reco,0.6455696609789654,0.6778280470430011,0.13569573550443692
US-Mpj,Post,Reco,0.842812419322259,0.868174712269667,0.6958162142871853
US-Fuf,Prior,GPP,0.7731812236246949,0.8029620228754837,-0.13532799390659508
US-Fuf,Post,GPP,0.9056242508749849,0.9249374500766743,-0.06311565350748932
US-Fuf,Prior,NEE,0.5620934501796643,0.5875000029884311,0.3421336928018255
US-Fuf,Post,NEE,0.8191523570478467,0.830991646350857,0.20648018343758023
US-Fuf,Prior,Reco,0.875097734411478,0.9040003623052408,0.10474238201679821
US-Fuf,Post,Reco,0.9203397158220413,0.9503770416542779,0.9278541620508822
US-Wjs,Prior,GPP,0.6370953140945816,0.6473507818045531,0.48667106454956516
US-Wjs,Post,GPP,0.9328076204538615,0.9477142751677022,0.8632658189283154
US-Wjs,Prior,NEE,0.27072286132706824,0.27504949748509494,0.37598403067551855
US-Wjs,Post,NEE,0.4433905122902517,0.4069506722692189,0.08758615296641228
US-Wjs,Prior,Reco,0.7274915340686109,0.7411889498825092,0.17548030057199568
US-Wjs,Post,Reco,0.9215864309225121,0.9417080497660038,0.7305716433313219
US-Ses,Prior,GPP,0.7229444365539311,0.7685246851659213,0.7541094103493369
US-Ses,Post,GPP,0.8628253018134873,0.8944623909736369,0.8894382948184312
US-Ses,Prior,NEE,0.3537306331352673,0.39410878452115633,0.3643943203203502
