Site,Simulation,Flux,Daily_corr,Monthly_corr,Yearly_corr
US-Vcm,Prior,GPP,0.8560213994694724,0.8813745590891807,-0.4598038864486651
US-Vcm,Post,GPP,0.8772400467150291,0.9094010782623434,0.5647669109762739
US-Vcm,Prior,NEE,0.597832444873047,0.650108718911169,-0.02305007333538045
US-Vcm,Post,NEE,0.506870677029067,0.5684233540589779,-0.8084847617200248
US-Vcm,Prior,Reco,0.7025614477808647,0.7623224807474397,-0.033084098232320044
US-Vcm,Post,Reco,0.6898108285177026,0.7433386058948619,-0.25719690565953285
US-Vcp,Prior,GPP,0.6243244399432272,0.6498896410591599,0.8452759785924046
US-Vcp,Post,GPP,0.7482889337186909,0.7163436723237073,0.8874030075131287
US-Vcp,Prior,NEE,0.2751054242250629,0.36573835768686824,0.9584057234199682
US-Vcp,Post,NEE,0.3894256880178301,0.4208500892158725,0.7221373249655572
US-Vcp,Prior,Reco,0.7488120731740798,0.7040958288511662,0.6456814953714928
US-Vcp,Post,Reco,0.8363575524790685,0.7496796480288618,0.7209834775797689
US-Mpj,Prior,GPP,0.546362243357371,0.594962202965232,0.4394980462962331
US-Mpj,Post,GPP,0.80125508921467,0.8224662059722846,0.6600478174657636
US-Mpj,Prior,NEE,0.17345981428554932,0.19095537147332556,-0.10204810161389641
US-Mpj,Post,NEE,0.05733003328347984,0.04813302193743558,-0.05818325288855311
US-Mpj,Prior,Reco,0.6455696609789654,0.6778280470430011,0.13569573550443692
US-Mpj,Post,Reco,0.8341540338797576,0.858429992902625,0.6900940648437718
US-Fuf,Prior,GPP,0.7731812236246949,0.8029620228754837,-0.13532799390659508
US-Fuf,Post,GPP,0.8992532810443683,0.9195714702944988,0.15869737193071204
US-Fuf,Prior,NEE,0.5620934501796643,0.5875000029884311,0.3421336928018255
US-Fuf,Post,NEE,0.7882976535635636,0.8029631731415067,0.4816474112132535
US-Fuf,Prior,Reco,0.875097734411478,0.9040003623052408,0.10474238201679821
US-Fuf,Post,Reco,0.9045246718868557,0.9348098154416381,0.591286708375801
US-Wjs,Prior,GPP,0.6370953140945816,0.6473507818045531,0.48667106454956516
US-Wjs,Post,GPP,0.9305523438509551,0.9447813633887907,0.8647338445143656
US-Wjs,Prior,NEE,0.27072286132706824,0.27504949748509494,0.37598403067551855
US-Wjs,Post,NEE,0.33832894855222373,0.3069489685434638,-0.15329047969766707
US-Wjs,Prior,Reco,0.7274915340686109,0.7411889498825092,0.17548030057199568
US-Wjs,Post,Reco,0.9089992898846175,0.9278301768273187,0.6853496277377721
US-Ses,Prior,GPP,0.7229444365539311,0.7685246851659213,0.7541094103493369
US-Ses,Post,GPP,0.8630065565860028,0.8891664960965749,0.8447877851530088
US-Ses,Prior,NEE,0.3537306331352673,0.39410878452115633,0.3643943203203502
US-Ses,Post,NEE,0.39143594576306445,0.4081296214981198,0.6308168189680343
US-Ses,Prior,Reco,0.6464203068219849,0.7110047337808557,0.6010252394878515
US-Ses,Post,Reco,0.7462046219600453,0.8030371957538954,0.5219428903722872
US-Wkg,Prior,GPP,-0.06189927000219735,-0.08017314815161747,-0.4962350617543206
US-Wkg,Post,GPP,0.7265232546270259,0.7640333054143933,-0.32134029190348906
US-Wkg,Prior,NEE,-0.015900815560734926,-0.03438130056425728,-0.42737313574747376
US-Wkg,Post,NEE,0.4306321395342556,0.4614370780829585,-0.6501650049550586
US-Wkg,Prior,Reco,0.30389626538870573,0.3266388269016932,-0.31099881995549883
US-Wkg,Post,Reco,0.8175427148707822,0.8516896316793423,0.2956797590502535
